entry_id,persona_id,t_index,date,dimension,persisted_label,consensus_label,confidence_tier,consensus_agreement,label_changed,pass_1_label,pass_2_label,pass_3_label,pass_4_label,pass_5_label
611c5ef3__7,611c5ef3,7,2025-06-27,power,0,1,strong,4,true,1,0,1,1,1
611c5ef3__8,611c5ef3,8,2025-07-02,power,1,1,unanimous,5,false,1,1,1,1,1
611c5ef3__9,611c5ef3,9,2025-07-03,power,-1,1,strong,4,true,1,-1,1,1,1
61d7d490__0,61d7d490,0,2025-05-26,power,0,0,unanimous,5,false,0,0,0,0,0
61d7d490__1,61d7d490,1,2025-05-26,power,0,0,unanimous,5,false,0,0,0,0,0
61d7d490__2,61d7d490,2,2025-05-29,power,0,0,unanimous,5,false,0,0,0,0,0
61d7d490__3,61d7d490,3,2025-06-01,power,0,0,unanimous,5,false,0,0,0,0,0
61d7d490__4,61d7d490,4,2025-06-05,power,0,0,unanimous,5,false,0,0,0,0,0
61d7d490__5,61d7d490,5,2025-06-09,power,0,0,strong,4,false,0,0,0,1,0
621be543__0,621be543,0,2025-09-25,power,0,0,unanimous,5,false,0,0,0,0,0
621be543__1,621be543,1,2025-09-26,power,1,0,unanimous,5,true,0,0,0,0,0
621be543__2,621be543,2,2025-09-27,power,0,0,unanimous,5,false,0,0,0,0,0
621be543__3,621be543,3,2025-09-27,power,0,0,unanimous,5,false,0,0,0,0,0
621be543__4,621be543,4,2025-09-27,power,0,0,unanimous,5,false,0,0,0,0,0
621be543__5,621be543,5,2025-09-28,power,0,0,unanimous,5,false,0,0,0,0,0
621be543__6,621be543,6,2025-09-29,power,1,1,unanimous,5,false,1,1,1,1,1
621be543__7,621be543,7,2025-09-29,power,0,0,unanimous,5,false,0,0,0,0,0
621be543__8,621be543,8,2025-10-04,power,0,0,unanimous,5,false,0,0,0,0,0
621be543__9,621be543,9,2025-10-10,power,1,0,unanimous,5,true,0,0,0,0,0
6367cfac__0,6367cfac,0,2025-12-02,power,0,0,unanimous,5,false,0,0,0,0,0
6367cfac__1,6367cfac,1,2025-12-05,power,0,0,unanimous,5,false,0,0,0,0,0
6367cfac__2,6367cfac,2,2025-12-07,power,0,0,strong,4,false,0,0,1,0,0
6367cfac__3,6367cfac,3,2025-12-12,power,0,0,unanimous,5,false,0,0,0,0,0
6367cfac__4,6367cfac,4,2025-12-18,power,0,0,unanimous,5,false,0,0,0,0,0
6367cfac__5,6367cfac,5,2025-12-21,power,0,0,unanimous,5,false,0,0,0,0,0
6367cfac__6,6367cfac,6,2025-12-23,power,0,0,unanimous,5,false,0,0,0,0,0
6367cfac__7,6367cfac,7,2025-12-26,power,0,0,unanimous,5,false,0,0,0,0,0
63d31987__0,63d31987,0,2025-04-25,power,0,0,unanimous,5,false,0,0,0,0,0
63d31987__1,63d31987,1,2025-04-28,power,0,0,unanimous,5,false,0,0,0,0,0
63d31987__2,63d31987,2,2025-05-02,power,0,0,unanimous,5,false,0,0,0,0,0
63d31987__3,63d31987,3,2025-05-08,power,0,0,unanimous,5,false,0,0,0,0,0
63d31987__4,63d31987,4,2025-05-12,power,-1,0,unanimous,5,true,0,0,0,0,0
63d31987__5,63d31987,5,2025-05-19,power,-1,0,strong,4,true,0,0,0,0,-1
63d31987__6,63d31987,6,2025-05-19,power,0,0,unanimous,5,false,0,0,0,0,0
64afd6a1__0,64afd6a1,0,2025-12-01,power,0,0,unanimous,5,false,0,0,0,0,0
64afd6a1__1,64afd6a1,1,2025-12-09,power,0,0,unanimous,5,false,0,0,0,0,0
64afd6a1__2,64afd6a1,2,2025-12-11,power,0,0,unanimous,5,false,0,0,0,0,0
64afd6a1__3,64afd6a1,3,2025-12-14,power,0,0,unanimous,5,false,0,0,0,0,0
64afd6a1__4,64afd6a1,4,2025-12-21,power,0,0,unanimous,5,false,0,0,0,0,0
64afd6a1__5,64afd6a1,5,2025-12-27,power,0,0,unanimous,5,false,0,0,0,0,0
64afd6a1__6,64afd6a1,6,2026-01-01,power,0,0,unanimous,5,false,0,0,0,0,0
64afd6a1__7,64afd6a1,7,2026-01-11,power,0,0,unanimous,5,false,0,0,0,0,0
65ed1278__0,65ed1278,0,2025-02-25,power,0,0,unanimous,5,false,0,0,0,0,0
65ed1278__1,65ed1278,1,2025-03-04,power,1,1,unanimous,5,false,1,1,1,1,1
65ed1278__2,65ed1278,2,2025-03-09,power,0,0,unanimous,5,false,0,0,0,0,0
65ed1278__3,65ed1278,3,2025-03-13,power,0,0,unanimous,5,false,0,0,0,0,0
65ed1278__4,65ed1278,4,2025-03-16,power,0,0,unanimous,5,false,0,0,0,0,0
65ed1278__5,65ed1278,5,2025-03-19,power,0,0,unanimous,5,false,0,0,0,0,0
65ed1278__6,65ed1278,6,2025-03-20,power,0,0,unanimous,5,false,0,0,0,0,0
65ed1278__7,65ed1278,7,2025-03-21,power,0,0,unanimous,5,false,0,0,0,0,0
65ed1278__8,65ed1278,8,2025-03-21,power,0,0,unanimous,5,false,0,0,0,0,0
65ed1278__9,65ed1278,9,2025-03-23,power,0,0,unanimous,5,false,0,0,0,0,0
65ed1278__10,65ed1278,10,2025-03-25,power,0,0,unanimous,5,false,0,0,0,0,0
6608a6f8__0,6608a6f8,0,2025-03-10,power,0,0,unanimous,5,false,0,0,0,0,0
6608a6f8__1,6608a6f8,1,2025-03-12,power,0,0,unanimous,5,false,0,0,0,0,0
6608a6f8__2,6608a6f8,2,2025-03-12,power,0,0,unanimous,5,false,0,0,0,0,0
6608a6f8__3,6608a6f8,3,2025-03-14,power,0,1,strong,4,true,1,1,1,1,0
6608a6f8__4,6608a6f8,4,2025-03-14,power,0,0,unanimous,5,false,0,0,0,0,0
6608a6f8__5,6608a6f8,5,2025-03-19,power,0,0,unanimous,5,false,0,0,0,0,0
6608a6f8__6,6608a6f8,6,2025-03-24,power,0,0,unanimous,5,false,0,0,0,0,0
6608a6f8__7,6608a6f8,7,2025-03-26,power,0,0,unanimous,5,false,0,0,0,0,0
6608a6f8__8,6608a6f8,8,2025-03-27,power,0,0,unanimous,5,false,0,0,0,0,0
6608a6f8__9,6608a6f8,9,2025-03-31,power,0,0,unanimous,5,false,0,0,0,0,0
6608a6f8__10,6608a6f8,10,2025-04-05,power,0,0,strong,4,false,0,0,0,1,0
663cb334__0,663cb334,0,2025-05-05,power,0,0,unanimous,5,false,0,0,0,0,0
663cb334__1,663cb334,1,2025-05-12,power,0,0,unanimous,5,false,0,0,0,0,0
663cb334__2,663cb334,2,2025-05-14,power,0,0,unanimous,5,false,0,0,0,0,0
663cb334__3,663cb334,3,2025-05-14,power,0,0,unanimous,5,false,0,0,0,0,0
663cb334__4,663cb334,4,2025-05-17,power,0,0,unanimous,5,false,0,0,0,0,0
66ced716__0,66ced716,0,2025-05-01,power,0,0,unanimous,5,false,0,0,0,0,0
66ced716__1,66ced716,1,2025-05-06,power,0,0,unanimous,5,false,0,0,0,0,0
66ced716__2,66ced716,2,2025-05-11,power,0,0,unanimous,5,false,0,0,0,0,0
66ced716__3,66ced716,3,2025-05-11,power,0,0,unanimous,5,false,0,0,0,0,0
66ced716__4,66ced716,4,2025-05-12,power,0,0,unanimous,5,false,0,0,0,0,0
66ced716__5,66ced716,5,2025-05-16,power,0,0,unanimous,5,false,0,0,0,0,0
68d0e778__0,68d0e778,0,2025-01-26,power,0,0,unanimous,5,false,0,0,0,0,0
68d0e778__1,68d0e778,1,2025-01-30,power,0,0,unanimous,5,false,0,0,0,0,0
68d0e778__2,68d0e778,2,2025-01-30,power,0,1,bare_majority,3,true,1,1,1,0,0
68d0e778__3,68d0e778,3,2025-02-01,power,0,0,unanimous,5,false,0,0,0,0,0
68d0e778__4,68d0e778,4,2025-02-07,power,1,1,unanimous,5,false,1,1,1,1,1
68d0e778__5,68d0e778,5,2025-02-08,power,0,0,unanimous,5,false,0,0,0,0,0
68d0e778__6,68d0e778,6,2025-02-15,power,0,0,unanimous,5,false,0,0,0,0,0
68d0e778__7,68d0e778,7,2025-02-18,power,1,0,bare_majority,3,true,0,0,1,0,1
68d0e778__8,68d0e778,8,2025-02-24,power,1,1,strong,4,false,1,1,1,0,1
68d0e778__9,68d0e778,9,2025-02-28,power,0,0,bare_majority,3,false,1,1,0,0,0
68d0e778__10,68d0e778,10,2025-03-07,power,0,0,unanimous,5,false,0,0,0,0,0
68d0e778__11,68d0e778,11,2025-03-07,power,0,1,bare_majority,3,true,1,1,1,0,0
694bb341__0,694bb341,0,2025-03-03,power,1,1,unanimous,5,false,1,1,1,1,1
694bb341__1,694bb341,1,2025-03-03,power,1,1,unanimous,5,false,1,1,1,1,1
694bb341__2,694bb341,2,2025-03-08,power,1,1,unanimous,5,false,1,1,1,1,1
694bb341__3,694bb341,3,2025-03-08,power,1,1,unanimous,5,false,1,1,1,1,1
694bb341__4,694bb341,4,2025-03-13,power,1,1,unanimous,5,false,1,1,1,1,1
6b42a906__0,6b42a906,0,2025-10-20,power,0,0,unanimous,5,false,0,0,0,0,0
6b42a906__1,6b42a906,1,2025-10-21,power,0,0,unanimous,5,false,0,0,0,0,0
6b42a906__2,6b42a906,2,2025-10-21,power,0,0,unanimous,5,false,0,0,0,0,0
6b42a906__3,6b42a906,3,2025-10-26,power,0,0,unanimous,5,false,0,0,0,0,0
6b42a906__4,6b42a906,4,2025-10-30,power,0,0,unanimous,5,false,0,0,0,0,0
6b42a906__5,6b42a906,5,2025-11-02,power,0,0,unanimous,5,false,0,0,0,0,0
6b42a906__6,6b42a906,6,2025-11-08,power,0,0,unanimous,5,false,0,0,0,0,0
6b42a906__7,6b42a906,7,2025-11-14,power,0,0,unanimous,5,false,0,0,0,0,0
6b42a906__8,6b42a906,8,2025-11-17,power,0,0,unanimous,5,false,0,0,0,0,0
6b42a906__9,6b42a906,9,2025-11-19,power,0,0,unanimous,5,false,0,0,0,0,0
6b42a906__10,6b42a906,10,2025-11-24,power,0,0,unanimous,5,false,0,0,0,0,0
7094acd8__0,7094acd8,0,2025-11-21,power,0,0,unanimous,5,false,0,0,0,0,0
7094acd8__1,7094acd8,1,2025-11-22,power,0,0,unanimous,5,false,0,0,0,0,0
7094acd8__2,7094acd8,2,2025-11-25,power,0,0,unanimous,5,false,0,0,0,0,0
709e706c__0,709e706c,0,2025-05-27,power,0,0,unanimous,5,false,0,0,0,0,0
709e706c__1,709e706c,1,2025-06-02,power,0,0,unanimous,5,false,0,0,0,0,0
709e706c__2,709e706c,2,2025-06-05,power,0,0,unanimous,5,false,0,0,0,0,0
709e706c__3,709e706c,3,2025-06-10,power,-1,0,bare_majority,3,true,0,-1,0,0,-1
709e706c__4,709e706c,4,2025-06-16,power,0,0,unanimous,5,false,0,0,0,0,0
709e706c__5,709e706c,5,2025-06-22,power,0,0,unanimous,5,false,0,0,0,0,0
709e706c__6,709e706c,6,2025-06-25,power,0,0,unanimous,5,false,0,0,0,0,0
709e706c__7,709e706c,7,2025-06-27,power,0,0,unanimous,5,false,0,0,0,0,0
709e706c__8,709e706c,8,2025-06-27,power,0,0,unanimous,5,false,0,0,0,0,0
70b51a5b__0,70b51a5b,0,2025-09-22,power,-1,-1,unanimous,5,false,-1,-1,-1,-1,-1
70b51a5b__1,70b51a5b,1,2025-09-29,power,-1,-1,unanimous,5,false,-1,-1,-1,-1,-1
70b51a5b__2,70b51a5b,2,2025-10-04,power,1,1,strong,4,false,1,1,0,1,1
70b51a5b__3,70b51a5b,3,2025-10-08,power,1,1,bare_majority,3,false,1,1,0,0,1
70b51a5b__4,70b51a5b,4,2025-10-08,power,-1,-1,unanimous,5,false,-1,-1,-1,-1,-1
70b51a5b__5,70b51a5b,5,2025-10-13,power,1,1,unanimous,5,false,1,1,1,1,1
70b51a5b__6,70b51a5b,6,2025-10-20,power,-1,-1,unanimous,5,false,-1,-1,-1,-1,-1
70b51a5b__7,70b51a5b,7,2025-10-25,power,-1,1,bare_majority,3,true,1,-1,1,1,-1
70b51a5b__8,70b51a5b,8,2025-10-28,power,1,1,unanimous,5,false,1,1,1,1,1
7227db82__0,7227db82,0,2025-04-18,power,0,0,unanimous,5,false,0,0,0,0,0
7227db82__1,7227db82,1,2025-04-20,power,0,0,unanimous,5,false,0,0,0,0,0
7227db82__2,7227db82,2,2025-04-20,power,0,0,unanimous,5,false,0,0,0,0,0
7227db82__3,7227db82,3,2025-04-27,power,0,0,unanimous,5,false,0,0,0,0,0
7227db82__4,7227db82,4,2025-05-02,power,1,1,strong,4,false,1,0,1,1,1
7227db82__5,7227db82,5,2025-05-03,power,0,0,unanimous,5,false,0,0,0,0,0
7227db82__6,7227db82,6,2025-05-09,power,0,0,unanimous,5,false,0,0,0,0,0
7227db82__7,7227db82,7,2025-05-10,power,0,0,unanimous,5,false,0,0,0,0,0
7227db82__8,7227db82,8,2025-05-15,power,0,0,unanimous,5,false,0,0,0,0,0
7227db82__9,7227db82,9,2025-05-22,power,0,0,unanimous,5,false,0,0,0,0,0
7253e69f__0,7253e69f,0,2025-09-12,power,-1,-1,unanimous,5,false,-1,-1,-1,-1,-1
7253e69f__1,7253e69f,1,2025-09-12,power,0,0,strong,4,false,0,-1,0,0,0
7253e69f__2,7253e69f,2,2025-09-18,power,0,0,strong,4,false,0,-1,0,0,0
7253e69f__3,7253e69f,3,2025-09-19,power,0,0,unanimous,5,false,0,0,0,0,0
7253e69f__4,7253e69f,4,2025-09-21,power,0,0,unanimous,5,false,0,0,0,0,0
7253e69f__5,7253e69f,5,2025-09-28,power,0,0,unanimous,5,false,0,0,0,0,0
73efad77__0,73efad77,0,2025-09-15,power,0,0,unanimous,5,false,0,0,0,0,0
73efad77__1,73efad77,1,2025-09-15,power,0,0,unanimous,5,false,0,0,0,0,0
73efad77__2,73efad77,2,2025-09-16,power,0,0,unanimous,5,false,0,0,0,0,0
73efad77__3,73efad77,3,2025-09-19,power,0,0,unanimous,5,false,0,0,0,0,0
73efad77__4,73efad77,4,2025-09-21,power,0,0,unanimous,5,false,0,0,0,0,0
73efad77__5,73efad77,5,2025-09-25,power,0,0,unanimous,5,false,0,0,0,0,0
742c98d6__0,742c98d6,0,2025-09-07,power,0,0,unanimous,5,false,0,0,0,0,0
742c98d6__1,742c98d6,1,2025-09-11,power,0,0,unanimous,5,false,0,0,0,0,0
742c98d6__2,742c98d6,2,2025-09-13,power,0,0,unanimous,5,false,0,0,0,0,0
742c98d6__3,742c98d6,3,2025-09-19,power,0,0,unanimous,5,false,0,0,0,0,0
742c98d6__4,742c98d6,4,2025-09-25,power,0,0,unanimous,5,false,0,0,0,0,0
742c98d6__5,742c98d6,5,2025-09-29,power,0,0,unanimous,5,false,0,0,0,0,0
742c98d6__6,742c98d6,6,2025-09-29,power,0,0,bare_majority,3,false,0,0,1,1,0
742c98d6__7,742c98d6,7,2025-10-05,power,0,0,unanimous,5,false,0,0,0,0,0
742c98d6__8,742c98d6,8,2025-10-07,power,0,0,unanimous,5,false,0,0,0,0,0
742c98d6__9,742c98d6,9,2025-10-08,power,0,0,unanimous,5,false,0,0,0,0,0
742c98d6__10,742c98d6,10,2025-10-14,power,0,0,unanimous,5,false,0,0,0,0,0
745bbe84__0,745bbe84,0,2025-02-26,power,0,0,unanimous,5,false,0,0,0,0,0
745bbe84__1,745bbe84,1,2025-03-01,power,0,0,unanimous,5,false,0,0,0,0,0
745bbe84__2,745bbe84,2,2025-03-07,power,-1,-1,bare_majority,3,false,-1,0,0,-1,-1
745bbe84__3,745bbe84,3,2025-03-08,power,0,0,unanimous,5,false,0,0,0,0,0
745bbe84__4,745bbe84,4,2025-03-10,power,0,0,unanimous,5,false,0,0,0,0,0
755c4960__0,755c4960,0,2025-03-13,power,0,0,unanimous,5,false,0,0,0,0,0
755c4960__1,755c4960,1,2025-03-14,power,0,0,unanimous,5,false,0,0,0,0,0
755c4960__2,755c4960,2,2025-03-15,power,0,0,unanimous,5,false,0,0,0,0,0
755c4960__3,755c4960,3,2025-03-15,power,0,0,unanimous,5,false,0,0,0,0,0
755c4960__4,755c4960,4,2025-03-20,power,0,0,unanimous,5,false,0,0,0,0,0
755c4960__5,755c4960,5,2025-03-26,power,0,0,unanimous,5,false,0,0,0,0,0
755c4960__6,755c4960,6,2025-03-28,power,0,0,unanimous,5,false,0,0,0,0,0
755c4960__7,755c4960,7,2025-04-04,power,0,0,unanimous,5,false,0,0,0,0,0
755c4960__8,755c4960,8,2025-04-10,power,0,0,unanimous,5,false,0,0,0,0,0
755c4960__9,755c4960,9,2025-04-15,power,0,0,unanimous,5,false,0,0,0,0,0
755c4960__10,755c4960,10,2025-04-16,power,0,0,unanimous,5,false,0,0,0,0,0
755c4960__11,755c4960,11,2025-04-19,power,0,0,unanimous,5,false,0,0,0,0,0
7664d969__0,7664d969,0,2025-12-01,power,0,0,unanimous,5,false,0,0,0,0,0
7664d969__1,7664d969,1,2025-12-03,power,0,0,unanimous,5,false,0,0,0,0,0
7664d969__2,7664d969,2,2025-12-13,power,0,0,unanimous,5,false,0,0,0,0,0
7664d969__3,7664d969,3,2025-12-21,power,0,0,unanimous,5,false,0,0,0,0,0
7664d969__4,7664d969,4,2025-12-31,power,0,0,unanimous,5,false,0,0,0,0,0
7664d969__5,7664d969,5,2026-01-05,power,0,0,unanimous,5,false,0,0,0,0,0
7664d969__6,7664d969,6,2026-01-07,power,0,0,unanimous,5,false,0,0,0,0,0
7664d969__7,7664d969,7,2026-01-10,power,0,0,unanimous,5,false,0,0,0,0,0
7664d969__8,7664d969,8,2026-01-12,power,0,0,unanimous,5,false,0,0,0,0,0
775c7d71__0,775c7d71,0,2025-05-11,power,0,0,unanimous,5,false,0,0,0,0,0
775c7d71__1,775c7d71,1,2025-05-12,power,0,0,unanimous,5,false,0,0,0,0,0
775c7d71__2,775c7d71,2,2025-05-16,power,0,0,unanimous,5,false,0,0,0,0,0
775c7d71__3,775c7d71,3,2025-05-16,power,0,0,unanimous,5,false,0,0,0,0,0
775c7d71__4,775c7d71,4,2025-05-22,power,-1,0,unanimous,5,true,0,0,0,0,0
775c7d71__5,775c7d71,5,2025-05-27,power,0,0,unanimous,5,false,0,0,0,0,0
775c7d71__6,775c7d71,6,2025-05-30,power,0,0,unanimous,5,false,0,0,0,0,0
775c7d71__7,775c7d71,7,2025-06-01,power,0,0,unanimous,5,false,0,0,0,0,0
799f3751__0,799f3751,0,2025-05-18,power,-1,0,unanimous,5,true,0,0,0,0,0
799f3751__1,799f3751,1,2025-05-20,power,-1,0,unanimous,5,true,0,0,0,0,0
799f3751__2,799f3751,2,2025-05-22,power,-1,0,unanimous,5,true,0,0,0,0,0
7a086972__0,7a086972,0,2025-07-26,power,0,0,unanimous,5,false,0,0,0,0,0
7a086972__1,7a086972,1,2025-08-02,power,-1,0,unanimous,5,true,0,0,0,0,0
7a086972__2,7a086972,2,2025-08-05,power,-1,0,unanimous,5,true,0,0,0,0,0
7a086972__3,7a086972,3,2025-08-06,power,0,0,unanimous,5,false,0,0,0,0,0
7a086972__4,7a086972,4,2025-08-07,power,-1,0,unanimous,5,true,0,0,0,0,0
7a086972__5,7a086972,5,2025-08-08,power,0,0,unanimous,5,false,0,0,0,0,0
7a086972__6,7a086972,6,2025-08-14,power,-1,0,strong,4,true,0,-1,0,0,0
7adc5866__0,7adc5866,0,2025-05-21,power,0,0,unanimous,5,false,0,0,0,0,0
7adc5866__1,7adc5866,1,2025-05-27,power,0,0,unanimous,5,false,0,0,0,0,0
7adc5866__2,7adc5866,2,2025-05-27,power,0,0,unanimous,5,false,0,0,0,0,0
7adc5866__3,7adc5866,3,2025-05-28,power,0,0,unanimous,5,false,0,0,0,0,0
7adc5866__4,7adc5866,4,2025-05-31,power,0,0,unanimous,5,false,0,0,0,0,0
7adc5866__5,7adc5866,5,2025-06-06,power,0,0,unanimous,5,false,0,0,0,0,0
7adc5866__6,7adc5866,6,2025-06-08,power,0,0,unanimous,5,false,0,0,0,0,0
7adc5866__7,7adc5866,7,2025-06-14,power,0,0,unanimous,5,false,0,0,0,0,0
7adc5866__8,7adc5866,8,2025-06-18,power,0,0,unanimous,5,false,0,0,0,0,0
7becbd6e__0,7becbd6e,0,2025-08-02,power,0,0,unanimous,5,false,0,0,0,0,0
7becbd6e__1,7becbd6e,1,2025-08-04,power,0,0,unanimous,5,false,0,0,0,0,0
7becbd6e__2,7becbd6e,2,2025-08-09,power,0,0,unanimous,5,false,0,0,0,0,0
7becbd6e__3,7becbd6e,3,2025-08-10,power,0,0,unanimous,5,false,0,0,0,0,0
7becbd6e__4,7becbd6e,4,2025-08-15,power,0,0,unanimous,5,false,0,0,0,0,0
7becbd6e__5,7becbd6e,5,2025-08-16,power,0,0,unanimous,5,false,0,0,0,0,0
7becbd6e__6,7becbd6e,6,2025-08-18,power,0,0,unanimous,5,false,0,0,0,0,0
7becbd6e__7,7becbd6e,7,2025-08-24,power,0,0,unanimous,5,false,0,0,0,0,0
7becbd6e__8,7becbd6e,8,2025-08-31,power,0,0,unanimous,5,false,0,0,0,0,0
7becbd6e__9,7becbd6e,9,2025-09-03,power,0,0,unanimous,5,false,0,0,0,0,0
7c712a0a__0,7c712a0a,0,2025-11-05,power,0,0,unanimous,5,false,0,0,0,0,0
7c712a0a__1,7c712a0a,1,2025-11-11,power,0,0,unanimous,5,false,0,0,0,0,0
7c712a0a__2,7c712a0a,2,2025-11-14,power,0,0,unanimous,5,false,0,0,0,0,0
7c712a0a__3,7c712a0a,3,2025-11-17,power,-1,0,bare_majority,3,true,0,-1,0,0,-1
7c712a0a__4,7c712a0a,4,2025-11-18,power,0,0,unanimous,5,false,0,0,0,0,0
7c712a0a__5,7c712a0a,5,2025-11-22,power,0,0,unanimous,5,false,0,0,0,0,0
7c712a0a__6,7c712a0a,6,2025-11-28,power,0,0,unanimous,5,false,0,0,0,0,0
7c712a0a__7,7c712a0a,7,2025-12-04,power,0,0,unanimous,5,false,0,0,0,0,0
7c712a0a__8,7c712a0a,8,2025-12-11,power,-1,-1,unanimous,5,false,-1,-1,-1,-1,-1
7c712a0a__9,7c712a0a,9,2025-12-16,power,0,0,unanimous,5,false,0,0,0,0,0
7cc5cf92__0,7cc5cf92,0,2025-06-27,power,1,1,unanimous,5,false,1,1,1,1,1
7cc5cf92__1,7cc5cf92,1,2025-07-02,power,1,0,strong,4,true,0,1,0,0,0
7cc5cf92__2,7cc5cf92,2,2025-07-08,power,1,1,unanimous,5,false,1,1,1,1,1
7cc5cf92__3,7cc5cf92,3,2025-07-10,power,1,1,unanimous,5,false,1,1,1,1,1
7cc5cf92__4,7cc5cf92,4,2025-07-17,power,1,1,bare_majority,3,false,0,1,1,0,1
7cc5cf92__5,7cc5cf92,5,2025-07-21,power,1,0,bare_majority,3,true,0,1,0,0,1
7cc5cf92__6,7cc5cf92,6,2025-07-22,power,1,1,strong,4,false,0,1,1,1,1
7cc5cf92__7,7cc5cf92,7,2025-07-29,power,1,1,unanimous,5,false,1,1,1,1,1
7cc5cf92__8,7cc5cf92,8,2025-07-31,power,1,1,strong,4,false,1,1,0,1,1
7cc5cf92__9,7cc5cf92,9,2025-08-03,power,1,1,unanimous,5,false,1,1,1,1,1
7cc5cf92__10,7cc5cf92,10,2025-08-03,power,1,1,strong,4,false,0,1,1,1,1
7ff1d0fb__0,7ff1d0fb,0,2025-11-26,power,0,0,unanimous,5,false,0,0,0,0,0
7ff1d0fb__1,7ff1d0fb,1,2025-11-30,power,0,0,unanimous,5,false,0,0,0,0,0
7ff1d0fb__2,7ff1d0fb,2,2025-12-07,power,0,0,unanimous,5,false,0,0,0,0,0
7ff1d0fb__3,7ff1d0fb,3,2025-12-07,power,0,0,unanimous,5,false,0,0,0,0,0
7ff1d0fb__4,7ff1d0fb,4,2025-12-07,power,0,0,bare_majority,3,false,-1,0,0,-1,0
7ff1d0fb__5,7ff1d0fb,5,2025-12-07,power,0,0,unanimous,5,false,0,0,0,0,0
7ff1d0fb__6,7ff1d0fb,6,2025-12-14,power,0,0,unanimous,5,false,0,0,0,0,0
806f76a7__0,806f76a7,0,2025-12-01,power,0,0,unanimous,5,false,0,0,0,0,0
806f76a7__1,806f76a7,1,2025-12-10,power,0,0,unanimous,5,false,0,0,0,0,0
806f76a7__2,806f76a7,2,2025-12-15,power,0,0,unanimous,5,false,0,0,0,0,0
81e96381__0,81e96381,0,2025-03-08,power,0,0,unanimous,5,false,0,0,0,0,0
81e96381__1,81e96381,1,2025-03-12,power,0,0,unanimous,5,false,0,0,0,0,0
81e96381__2,81e96381,2,2025-03-18,power,0,0,unanimous,5,false,0,0,0,0,0
81e96381__3,81e96381,3,2025-03-18,power,0,0,unanimous,5,false,0,0,0,0,0
81e96381__4,81e96381,4,2025-03-21,power,1,0,bare_majority,3,true,1,0,0,0,1
81e96381__5,81e96381,5,2025-03-22,power,-1,0,strong,4,true,0,0,0,0,-1
81e96381__6,81e96381,6,2025-03-24,power,-1,0,strong,4,true,0,0,0,0,-1
81e96381__7,81e96381,7,2025-03-24,power,1,0,strong,4,true,0,0,0,0,1
825125b1__0,825125b1,0,2025-10-11,power,0,0,unanimous,5,false,0,0,0,0,0
825125b1__1,825125b1,1,2025-10-12,power,0,0,unanimous,5,false,0,0,0,0,0
825125b1__2,825125b1,2,2025-10-13,power,0,0,unanimous,5,false,0,0,0,0,0
825125b1__3,825125b1,3,2025-10-16,power,0,0,unanimous,5,false,0,0,0,0,0
825125b1__4,825125b1,4,2025-10-16,power,0,0,unanimous,5,false,0,0,0,0,0
849a9d72__0,849a9d72,0,2025-06-09,power,0,0,unanimous,5,false,0,0,0,0,0
849a9d72__1,849a9d72,1,2025-06-14,power,0,0,unanimous,5,false,0,0,0,0,0
849a9d72__2,849a9d72,2,2025-06-21,power,0,0,unanimous,5,false,0,0,0,0,0
849a9d72__3,849a9d72,3,2025-06-26,power,0,0,unanimous,5,false,0,0,0,0,0
849a9d72__4,849a9d72,4,2025-07-02,power,0,0,unanimous,5,false,0,0,0,0,0
849a9d72__5,849a9d72,5,2025-07-07,power,0,0,unanimous,5,false,0,0,0,0,0
849a9d72__6,849a9d72,6,2025-07-07,power,0,0,unanimous,5,false,0,0,0,0,0
849a9d72__7,849a9d72,7,2025-07-07,power,0,0,unanimous,5,false,0,0,0,0,0
849a9d72__8,849a9d72,8,2025-07-10,power,0,0,unanimous,5,false,0,0,0,0,0
849a9d72__9,849a9d72,9,2025-07-10,power,0,0,unanimous,5,false,0,0,0,0,0
8594a3ef__0,8594a3ef,0,2025-11-14,power,0,0,unanimous,5,false,0,0,0,0,0
8594a3ef__1,8594a3ef,1,2025-11-15,power,0,0,unanimous,5,false,0,0,0,0,0
8594a3ef__2,8594a3ef,2,2025-11-17,power,0,0,unanimous,5,false,0,0,0,0,0
8662a63f__0,8662a63f,0,2025-02-03,power,0,0,unanimous,5,false,0,0,0,0,0
8662a63f__1,8662a63f,1,2025-02-08,power,0,0,unanimous,5,false,0,0,0,0,0
8662a63f__2,8662a63f,2,2025-02-11,power,0,0,unanimous,5,false,0,0,0,0,0
8662a63f__3,8662a63f,3,2025-02-17,power,0,0,unanimous,5,false,0,0,0,0,0
8662a63f__4,8662a63f,4,2025-02-21,power,0,0,unanimous,5,false,0,0,0,0,0
8662a63f__5,8662a63f,5,2025-02-25,power,0,0,unanimous,5,false,0,0,0,0,0
87b8187f__0,87b8187f,0,2025-07-26,power,0,0,unanimous,5,false,0,0,0,0,0
87b8187f__1,87b8187f,1,2025-08-01,power,0,0,unanimous,5,false,0,0,0,0,0
87b8187f__2,87b8187f,2,2025-08-04,power,0,0,unanimous,5,false,0,0,0,0,0
87b8187f__3,87b8187f,3,2025-08-04,power,0,0,unanimous,5,false,0,0,0,0,0
87b8187f__4,87b8187f,4,2025-08-05,power,0,0,unanimous,5,false,0,0,0,0,0
87b8187f__5,87b8187f,5,2025-08-12,power,0,0,unanimous,5,false,0,0,0,0,0
